episode,return,length,timesteps
3943,-13.312911987304688,845,792402
3944,-10.806534767150879,620,793022
3945,-13.355522155761719,742,793764
3946,-12.030637741088867,654,794418
3947,0.04427711293101311,107,794525
3948,-0.004098434001207352,91,794616
3949,0.06561152637004852,119,794735
3950,0.019109129905700684,89,794824
3951,-5.14507532119751,465,795289
3952,-14.83261489868164,827,796116
3953,-0.045379191637039185,57,796173
3954,-9.39144229888916,643,796816
3955,-3.6550612449645996,540,797356
3956,-0.04982798546552658,427,797783
3957,-12.345637321472168,619,798402
3958,-13.907695770263672,758,799160
3959,0.06476502865552902,123,799283
3960,-5.5120530128479,486,799769
3961,-14.424763679504395,772,800541
3962,-11.020597457885742,624,801165
3963,-11.796428680419922,784,801949
3964,-12.530137062072754,693,802642
3965,-6.370811939239502,488,803130
3966,-0.021297723054885864,111,803241
3967,-7.360240936279297,544,803785
3968,0.031837377697229385,108,803893
3969,-12.261825561523438,628,804521
3970,0.018511928617954254,108,804629
3971,0.0831623449921608,151,804780
3972,-13.808613777160645,717,805497
3973,0.04085855558514595,117,805614
3974,-0.04555385932326317,101,805715
3975,-11.446990013122559,628,806343
3976,0.0890967920422554,309,806652
3977,-0.04444943740963936,147,806799
3978,-0.0454627089202404,72,806871
3979,-0.6076726317405701,372,807243
3980,-22.276649475097656,1279,808522
3981,0.032289616763591766,126,808648
3982,-0.04519381374120712,131,808779
3983,-0.04587299004197121,114,808893
3984,0.07303948700428009,116,809009
3985,-5.144852638244629,630,809639
3986,0.008295413106679916,73,809712
3987,0.04022414982318878,147,809859
3988,-11.870567321777344,637,810496
3989,-0.04520557448267937,95,810591
3990,-11.951432228088379,644,811235
3991,0.01513298973441124,105,811340
3992,0.0538388155400753,117,811457
3993,-9.70751667022705,695,812152
3994,-0.029586106538772583,64,812216
3995,0.0471256822347641,110,812326
3996,-27.191200256347656,1372,813698
3997,0.049404412508010864,110,813808
3998,0.04182182624936104,103,813911
3999,-11.616304397583008,671,814582
4000,-13.616735458374023,772,815354
4001,-9.546649932861328,636,815990
4002,-1.817162036895752,399,816389
4003,-7.799557209014893,646,817035
4004,-0.04647968336939812,144,817179
4005,-15.878669738769531,782,817961
4006,0.04040684178471565,106,818067
4007,-10.822429656982422,652,818719
4008,0.027698654681444168,108,818827
4009,-0.045975346118211746,113,818940
4010,0.031849052757024765,108,819048
4011,-13.55461597442627,834,819882
4012,-0.045121945440769196,98,819980
4013,-9.174030303955078,596,820576
4014,-0.04628494381904602,98,820674
4015,0.08438938111066818,119,820793
4016,-0.045342158526182175,64,820857
4017,-11.249792098999023,621,821478
4018,-3.85162353515625,428,821906
4019,-54.848388671875,2448,824354
4020,-12.504281044006348,685,825039
4021,-0.046240825206041336,101,825140
4022,-0.04502138867974281,104,825244
4023,-15.30005931854248,839,826083
4024,-12.734424591064453,639,826722
4025,-0.04371501877903938,75,826797
4026,-6.168200492858887,529,827326
4027,-23.81880760192871,1167,828493
4028,-12.557453155517578,622,829115
4029,-0.03694228455424309,138,829253
4030,-0.04533731937408447,58,829311
4031,-0.045216675847768784,59,829370
4032,-0.0021651610732078552,85,829455
4033,-13.22264575958252,680,830135
4034,0.08394217491149902,143,830278
4035,0.03334170579910278,104,830382
4036,-2.2867863178253174,429,830811
4037,-0.04532128944993019,66,830877
4038,-14.603775024414062,732,831609
4039,-15.98974895477295,867,832476
4040,0.04357575997710228,104,832580
4041,-0.04532596841454506,80,832660
4042,-12.62894058227539,640,833300
4043,-0.9352405071258545,395,833695
4044,-0.04640007019042969,118,833813
4045,-7.49497127532959,534,834347
4046,-0.04520069435238838,56,834403
4047,0.012639444321393967,113,834516
4048,-5.045475959777832,444,834960
4049,0.10775145888328552,204,835164
4050,-7.725036144256592,558,835722
4051,-0.045346733182668686,63,835785
4052,-14.935873031616211,786,836571
4053,-0.045217812061309814,112,836683
4054,-15.476678848266602,779,837462
4055,-12.242287635803223,618,838080
4056,-14.222713470458984,739,838819
4057,-12.861869812011719,630,839449
4058,-13.305390357971191,648,840097
4059,-11.923943519592285,657,840754
4060,-0.04540593549609184,109,840863
4061,-0.04841107875108719,231,841094
4062,-0.04257112368941307,57,841151
4063,-15.2880277633667,727,841878
4064,-15.334872245788574,812,842690
4065,-13.017414093017578,638,843328
4066,-13.159111976623535,659,843987
4067,-0.04510441794991493,52,844039
4068,-0.03096683695912361,64,844103
4069,-15.20773696899414,748,844851
4070,-0.0459141731262207,103,844954
4071,-4.987190246582031,473,845427
4072,-0.04517512768507004,59,845486
4073,-13.376105308532715,664,846150
4074,-5.3282670974731445,477,846627
4075,-12.39592170715332,696,847323
4076,-15.142376899719238,769,848092
4077,0.05788858234882355,133,848225
4078,-18.15006446838379,920,849145
4079,-15.995986938476562,830,849975
4080,-0.039655961096286774,68,850043
4081,-11.710565567016602,660,850703
4082,-19.750551223754883,974,851677
4083,-17.27608299255371,828,852505
4084,0.03395862504839897,122,852627
4085,-12.5167818069458,634,853261
4086,-14.442011833190918,778,854039
4087,-12.789892196655273,637,854676
4088,0.030718356370925903,181,854857
4089,-0.04582531005144119,104,854961
4090,0.03267533332109451,98,855059
4091,-0.04508063197135925,56,855115
4092,-22.269081115722656,1081,856196
4093,-14.865992546081543,790,856986
4094,-14.943913459777832,784,857770
4095,0.01678583398461342,114,857884
4096,0.0013722516596317291,86,857970
4097,-0.021065320819616318,70,858040
4098,-0.020862026140093803,102,858142
4099,-0.04687795042991638,121,858263
4100,-2.20162034034729,344,858607
4101,-19.688304901123047,991,859598
4102,-10.674724578857422,701,860299
4103,0.028931401669979095,106,860405
4104,-14.503863334655762,801,861206
4105,-7.664163589477539,657,861863
4106,-0.044888779520988464,73,861936
4107,-11.413559913635254,700,862636
4108,0.015924498438835144,90,862726
4109,-12.080994606018066,674,863400
4110,-10.558109283447266,641,864041
4111,-0.045183900743722916,64,864105
4112,-0.04765216261148453,209,864314
4113,0.09254895150661469,435,864749
4114,-0.045821141451597214,128,864877
4115,-4.483483791351318,495,865372
4116,-0.045803315937519073,83,865455
4117,-0.009375616908073425,98,865553
4118,0.019026264548301697,88,865641
4119,-18.40973472595215,924,866565
4120,-0.04177138954401016,74,866639
4121,-0.04531249403953552,71,866710
4122,-7.545337677001953,604,867314
4123,-6.24813985824585,499,867813
4124,-13.1725435256958,731,868544
4125,0.012332998216152191,162,868706
4126,0.04462835565209389,120,868826
4127,-0.034070905297994614,118,868944
4128,-14.842944145202637,796,869740
4129,0.055439360439777374,114,869854
4130,-10.38813591003418,631,870485
4131,-0.01217057928442955,141,870626
4132,-11.652413368225098,789,871415
4133,-15.713074684143066,849,872264
4134,-0.04543862119317055,73,872337
4135,0.025834131985902786,104,872441
4136,-0.005050927400588989,116,872557
4137,-3.96921443939209,491,873048
4138,0.014342967420816422,104,873152
4139,-0.0448264516890049,49,873201
4140,0.05604688823223114,145,873346
4141,0.08352821320295334,160,873506
4142,-11.11943244934082,656,874162
4143,-0.04543100669980049,98,874260
4144,-0.04739474505186081,190,874450
4145,-4.72133731842041,425,874875
4146,0.06162140145897865,185,875060
4147,-13.845907211303711,747,875807
4148,-0.023309102281928062,82,875889
4149,0.026610229164361954,113,876002
4150,-13.333038330078125,811,876813
4151,-0.03507757931947708,89,876902
4152,0.024796433746814728,112,877014
4153,-0.004221070557832718,62,877076
4154,0.02006058767437935,84,877160
4155,0.011789564043283463,111,877271
4156,-14.786614418029785,817,878088
4157,0.03830795735120773,120,878208
4158,-12.810561180114746,656,878864
4159,-12.196799278259277,696,879560
4160,-13.966641426086426,761,880321
4161,-11.227180480957031,651,880972
4162,-0.026133783161640167,87,881059
4163,-5.469292640686035,444,881503
4164,-0.04306255280971527,78,881581
4165,-0.009367592632770538,102,881683
4166,-0.039684563875198364,132,881815
4167,-4.556119918823242,435,882250
4168,-0.04501621425151825,57,882307
4169,-0.04621732234954834,99,882406
4170,0.032675180584192276,108,882514
4171,0.043685588985681534,135,882649
4172,0.03454618901014328,104,882753
4173,-10.886760711669922,742,883495
4174,-0.04593004658818245,102,883597
4175,-0.045144759118556976,57,883654
4176,-14.208512306213379,769,884423
4177,-0.0008304901421070099,85,884508
4178,0.05610206723213196,105,884613
4179,-15.461380004882812,896,885509
4180,-0.010735873132944107,62,885571
4181,0.021939102560281754,100,885671
4182,-4.4970808029174805,460,886131
4183,-0.039576560258865356,86,886217
4184,-15.13665771484375,909,887126
4185,-0.02082817070186138,83,887209
4186,0.017688535153865814,85,887294
4187,-0.045557208359241486,95,887389
4188,0.05142233520746231,125,887514
4189,-0.046236298978328705,132,887646
4190,-0.045142464339733124,60,887706
4191,0.022611450403928757,94,887800
4192,-17.216978073120117,899,888699
4193,0.022177405655384064,98,888797
4194,-14.21825122833252,773,889570
4195,-13.699058532714844,740,890310
4196,0.013881754130125046,90,890400
4197,-0.045030370354652405,62,890462
4198,-0.04572298750281334,137,890599
4199,-13.010722160339355,725,891324
4200,-0.007795378565788269,127,891451
4201,-0.04529288411140442,132,891583
4202,0.04393884912133217,126,891709
4203,-0.004510931670665741,106,891815
4204,-0.02735207788646221,86,891901
4205,-14.748592376708984,797,892698
4206,0.014053989201784134,82,892780
4207,-0.044859934598207474,87,892867
4208,-11.722417831420898,686,893553
4209,-12.784745216369629,709,894262
4210,0.008883338421583176,85,894347
4211,-0.04481495916843414,95,894442
4212,-0.007092408835887909,112,894554
4213,0.022996190935373306,99,894653
4214,-2.879016876220703,354,895007
4215,-14.630244255065918,746,895753
4216,-1.0758962631225586,375,896128
4217,-15.293427467346191,789,896917
4218,-23.388029098510742,1201,898118
4219,0.06508195400238037,162,898280
4220,-0.04525838419795036,87,898367
4221,-15.193973541259766,812,899179
4222,0.04575411230325699,105,899284
4223,-0.04550773650407791,111,899395
4224,-15.23675537109375,829,900224
4225,-0.04540328308939934,87,900311
4226,-0.04518095403909683,84,900395
4227,0.09092208743095398,147,900542
4228,-13.352920532226562,731,901273
4229,-0.010669175535440445,77,901350
4230,-10.38845157623291,658,902008
4231,-1.2901474237442017,519,902527
4232,-20.89405059814453,1361,903888
4233,-0.04513870179653168,62,903950
4234,-13.629773139953613,688,904638
4235,-9.032144546508789,603,905241
4236,-20.758289337158203,1186,906427
4237,-0.04649122431874275,180,906607
4238,-12.308297157287598,744,907351
4239,-0.02458498813211918,59,907410
4240,-0.02411707490682602,57,907467
4241,-13.25954532623291,717,908184
4242,0.11621290445327759,266,908450
4243,0.03853297606110573,107,908557
4244,0.004874266684055328,93,908650
4245,0.043077681213617325,93,908743
4246,-0.0041991062462329865,60,908803
4247,0.01715145632624626,89,908892
4248,-0.015517566353082657,80,908972
4249,-0.045055266469717026,54,909026
4250,-19.542783737182617,1118,910144
4251,-12.311653137207031,758,910902
4252,0.01730053871870041,87,910989
4253,-0.04816221445798874,388,911377
4254,-0.005800478160381317,119,911496
4255,-13.495682716369629,723,912219
4256,-16.741323471069336,793,913012
4257,-9.008776664733887,567,913579
4258,-0.03078705631196499,389,913968
4259,0.03060486912727356,103,914071
4260,-0.0448819100856781,95,914166
4261,-0.046423155814409256,163,914329
4262,0.053011707961559296,140,914469
4263,-0.04637956991791725,121,914590
4264,0.047383833676576614,99,914689
4265,-0.04559526592493057,100,914789
4266,0.033986035734415054,96,914885
4267,-0.0454806387424469,79,914964
4268,-0.017142122611403465,217,915181
4269,0.0282505601644516,89,915270
4270,-0.047925278544425964,317,915587
4271,-14.2805814743042,740,916327
4272,-1.1824229955673218,341,916668
4273,-0.04522476717829704,86,916754
4274,0.0039863549172878265,138,916892
4275,-6.084792613983154,508,917400
4276,0.0686851218342781,132,917532
4277,-4.533478260040283,398,917930
4278,-0.04506273940205574,57,917987
4279,-0.04597853124141693,107,918094
4280,-4.7537407875061035,416,918510
4281,-19.375553131103516,934,919444
4282,-0.04496827349066734,54,919498
4283,-6.3608832359313965,503,920001
4284,0.0024572722613811493,68,920069
4285,-22.822927474975586,1210,921279
4286,-0.018257852643728256,62,921341
4287,-22.910343170166016,1088,922429
4288,-0.04523584991693497,62,922491
4289,-0.046041764318943024,109,922600
4290,0.041648879647254944,113,922713
4291,0.01404234766960144,82,922795
4292,-0.04501059278845787,87,922882
4293,-0.046038564294576645,176,923058
4294,0.028628192842006683,110,923168
4295,-9.882659912109375,676,923844
4296,-10.653299331665039,636,924480
4297,-14.321707725524902,766,925246
4298,-0.04592149332165718,120,925366
4299,0.03055066242814064,418,925784
4300,-0.045198146253824234,67,925851
4301,-11.928998947143555,664,926515
4302,0.0027880221605300903,74,926589
4303,0.004593130201101303,98,926687
4304,0.0011065378785133362,70,926757
4305,0.03330720216035843,95,926852
4306,-0.04034924879670143,63,926915
4307,-0.04585660994052887,154,927069
4308,0.003412589430809021,86,927155
4309,0.03802972286939621,111,927266
4310,-0.04498237371444702,55,927321
4311,-0.0449366569519043,54,927375
4312,-12.59075927734375,653,928028
4313,0.017586082220077515,103,928131
4314,-4.760655403137207,594,928725
4315,-0.008907284587621689,74,928799
4316,-0.04597656428813934,92,928891
4317,-0.04566705971956253,162,929053
4318,0.009639430791139603,86,929139
4319,-0.04534512758255005,70,929209
4320,-0.008966639637947083,140,929349
4321,-0.045475564897060394,211,929560
4322,0.0016433484852313995,97,929657
4323,0.006765600293874741,97,929754
4324,-0.012125249952077866,71,929825
4325,-10.976515769958496,739,930564
4326,-0.04510028287768364,60,930624
4327,-19.144746780395508,999,931623
4328,-0.04330131411552429,132,931755
4329,-0.035862307995557785,63,931818
4330,0.016609981656074524,76,931894
4331,0.023422330617904663,89,931983
4332,-8.21600341796875,634,932617
4333,-0.04566347971558571,94,932711
4334,-17.142377853393555,973,933684
4335,-12.972189903259277,666,934350
4336,-0.04540454223752022,89,934439
4337,-0.046052221208810806,100,934539
4338,-0.045981042087078094,98,934637
4339,-13.35811996459961,750,935387
4340,-0.029528837651014328,150,935537
4341,0.01049366220831871,73,935610
4342,-15.151237487792969,885,936495
4343,-3.585942268371582,354,936849
4344,-0.019209695979952812,107,936956
4345,0.020563799887895584,88,937044
4346,-15.078690528869629,784,937828
4347,-0.04558888450264931,78,937906
4348,0.044338345527648926,91,937997
4349,-0.005272142589092255,94,938091
4350,-0.04662560299038887,177,938268
4351,-0.03267240151762962,64,938332
4352,0.009182658046483994,89,938421
4353,0.042551230639219284,113,938534
4354,0.0014703646302223206,96,938630
4355,0.00019570812582969666,70,938700
4356,0.01829110085964203,123,938823
4357,0.023130889981985092,94,938917
4358,-0.04508731886744499,85,939002
4359,0.013153236359357834,96,939098
4360,-0.045971740037202835,121,939219
4361,-0.03395918011665344,106,939325
4362,-0.04573161154985428,89,939414
4363,-0.04475022852420807,88,939502
4364,-0.0007775276899337769,106,939608
4365,-1.799662470817566,346,939954
4366,-0.04504919424653053,89,940043
4367,-0.046963103115558624,216,940259
4368,-0.04265892133116722,107,940366
4369,-0.04576801508665085,116,940482
4370,0.024192988872528076,90,940572
4371,-0.005686506628990173,65,940637
4372,-0.0470338836312294,131,940768
4373,0.029367800801992416,162,940930
4374,0.01488848403096199,85,941015
4375,-0.04507698491215706,64,941079
4376,-0.007179230451583862,72,941151
4377,0.004806458950042725,76,941227
4378,-0.04503422603011131,55,941282
4379,-0.04553598165512085,101,941383
4380,-3.7624800205230713,356,941739
4381,-0.04499630630016327,56,941795
4382,-0.044936519116163254,68,941863
4383,-0.04476520046591759,85,941948
4384,-0.02843325212597847,70,942018
4385,-0.044984329491853714,88,942106
4386,-0.0064957961440086365,98,942204
